postId,title,slug,pageUrl,postedAt,baseScore,voteCount,commentCount,finalReviewVoteScoreHighKarma,year
cxi8cTvELbMcv5rci,Covid 12/8/22: Another Winter Wave,covid-12-8-22-another-winter-wave,https://www.lesswrong.com/posts/cxi8cTvELbMcv5rci/covid-12-8-22-another-winter-wave,2022-12-08T14:40:00.816Z,23,13,8,0,2022
jdLmC46ZuXS54LKzL,Why I'm Sceptical of Foom,why-i-m-sceptical-of-foom,https://www.lesswrong.com/posts/jdLmC46ZuXS54LKzL/why-i-m-sceptical-of-foom,2022-12-08T10:01:01.397Z,20,14,36,0,2022
hrYvdrqMyCnw3pBkd,Take 7: You should talk about "the human's utility function" less.,take-7-you-should-talk-about-the-human-s-utility-function,https://www.lesswrong.com/posts/hrYvdrqMyCnw3pBkd/take-7-you-should-talk-about-the-human-s-utility-function,2022-12-08T08:14:17.275Z,50,25,22,0,2022
dqQGrPRYamrtLvdLz,Machine Learning Consent,machine-learning-consent,https://www.lesswrong.com/posts/dqQGrPRYamrtLvdLz/machine-learning-consent,2022-12-08T03:50:04.275Z,38,14,14,0,2022
jEXdGBpD723DhizAZ,Riffing on the agent type,riffing-on-the-agent-type,https://www.lesswrong.com/posts/jEXdGBpD723DhizAZ/riffing-on-the-agent-type,2022-12-08T00:19:38.054Z,21,9,3,0,2022
3FWNdhSGjHNnor2BG,Looking for ideas of public assets (stocks, funds, ETFs) that I can invest in to have a chance at profiting from the mass adoption and commercialization of AI technology,looking-for-ideas-of-public-assets-stocks-funds-etfs-that-i,https://www.lesswrong.com/posts/3FWNdhSGjHNnor2BG/looking-for-ideas-of-public-assets-stocks-funds-etfs-that-i,2022-12-07T22:35:48.107Z,15,13,9,0,2022
THRzMZbvMJjvpyHSm,A Fallibilist Wordview,a-fallibilist-wordview,https://www.lesswrong.com/posts/THRzMZbvMJjvpyHSm/a-fallibilist-wordview,2022-12-07T20:59:09.923Z,-13,4,2,0,2022
tuwwLQT4wqk25ndxk,Thoughts on AGI organizations and capabilities work,thoughts-on-agi-organizations-and-capabilities-work,https://www.lesswrong.com/posts/tuwwLQT4wqk25ndxk/thoughts-on-agi-organizations-and-capabilities-work,2022-12-07T19:46:04.004Z,102,44,17,0,2022
bLocELXXucF8bns5m,How to Think About Climate Models and How to Improve Them,how-to-think-about-climate-models-and-how-to-improve-them,https://www.lesswrong.com/posts/bLocELXXucF8bns5m/how-to-think-about-climate-models-and-how-to-improve-them,2022-12-07T19:37:14.298Z,7,4,0,0,2022
uxnsjXmEnEMcWmHLm,The novelty quotient,the-novelty-quotient,https://www.lesswrong.com/posts/uxnsjXmEnEMcWmHLm/the-novelty-quotient,2022-12-07T17:16:56.276Z,4,8,7,0,2022
MCygbQPKdGLbeePDx,ChatGPT: "An error occurred. If this issue persists...",chatgpt-an-error-occurred-if-this-issue-persists,https://www.lesswrong.com/posts/MCygbQPKdGLbeePDx/chatgpt-an-error-occurred-if-this-issue-persists,2022-12-07T15:41:40.207Z,5,4,11,0,2022
CNrz9uy5Y4ELypzca,Take 6: CAIS is actually Orwellian.,take-6-cais-is-actually-orwellian,https://www.lesswrong.com/posts/CNrz9uy5Y4ELypzca/take-6-cais-is-actually-orwellian,2022-12-07T13:50:38.221Z,14,8,8,0,2022
8gz8Pfz4MRpyDsr2f,Peter Thiel on Technological Stagnation and Out of Touch Rationalists,peter-thiel-on-technological-stagnation-and-out-of-touch,https://www.lesswrong.com/posts/8gz8Pfz4MRpyDsr2f/peter-thiel-on-technological-stagnation-and-out-of-touch,2022-12-07T13:15:32.009Z,9,16,26,0,2022
RGxvsky9EmwnBjCyx,[Link] Wavefunctions: from Linear Algebra to Spinors,link-wavefunctions-from-linear-algebra-to-spinors,https://www.lesswrong.com/posts/RGxvsky9EmwnBjCyx/link-wavefunctions-from-linear-algebra-to-spinors,2022-12-07T12:44:33.522Z,11,6,12,0,2022
R8fADFuJeYo7QxTtH,Why I like Zulip instead of Slack or Discord,why-i-like-zulip-instead-of-slack-or-discord,https://www.lesswrong.com/posts/R8fADFuJeYo7QxTtH/why-i-like-zulip-instead-of-slack-or-discord,2022-12-07T09:28:56.010Z,28,14,8,0,2022
KEyHm5EppnWbBREGA,Bioweapons, and ChatGPT (another vulnerability story),bioweapons-and-chatgpt-another-vulnerability-story,https://www.lesswrong.com/posts/KEyHm5EppnWbBREGA/bioweapons-and-chatgpt-another-vulnerability-story,2022-12-07T07:27:23.145Z,-5,6,0,0,2022
Cg4jCMWcKMWBuqCp2,Where to be an AI Safety Professor ,where-to-be-an-ai-safety-professor,https://www.lesswrong.com/posts/Cg4jCMWcKMWBuqCp2/where-to-be-an-ai-safety-professor,2022-12-07T07:09:56.010Z,30,18,12,0,2022
Z3fdLETNj9sKobKtS,Are there any tools to convert LW sequences to PDF or any other file format?,are-there-any-tools-to-convert-lw-sequences-to-pdf-or-any,https://www.lesswrong.com/posts/Z3fdLETNj9sKobKtS/are-there-any-tools-to-convert-lw-sequences-to-pdf-or-any,2022-12-07T05:28:26.782Z,2,1,2,0,2022
GLNxiYDdFrqQmerya,Manifold Markets community meetup,manifold-markets-community-meetup,https://www.lesswrong.com/events/GLNxiYDdFrqQmerya/manifold-markets-community-meetup,2022-12-07T03:25:42.459Z,4,2,0,0,2022
9sEek4FtYwXqnyZE4,"Attention Passengers": not for Signs,attention-passengers-not-for-signs,https://www.lesswrong.com/posts/9sEek4FtYwXqnyZE4/attention-passengers-not-for-signs,2022-12-07T02:00:06.713Z,27,9,10,0,2022
PHDtrdMtzdEivhdXX,[ASoT] Probability Infects Concepts it Touches,asot-probability-infects-concepts-it-touches,https://www.lesswrong.com/posts/PHDtrdMtzdEivhdXX/asot-probability-infects-concepts-it-touches,2022-12-07T01:48:20.939Z,10,6,4,0,2022
iozsJQ7fEdTCRxtJc,Simple Way to Prevent Power-Seeking AI,simple-way-to-prevent-power-seeking-ai,https://www.lesswrong.com/posts/iozsJQ7fEdTCRxtJc/simple-way-to-prevent-power-seeking-ai,2022-12-07T00:26:10.488Z,12,4,1,0,2022
q5Gox77ReFAy5i2YQ,In defense of probably wrong mechanistic models,in-defense-of-probably-wrong-mechanistic-models,https://www.lesswrong.com/posts/q5Gox77ReFAy5i2YQ/in-defense-of-probably-wrong-mechanistic-models,2022-12-06T23:24:20.707Z,51,30,10,0,2022
iTmu5nrrtqHGe9iCr,AI Safety in a Vulnerable World: Requesting Feedback on Preliminary Thoughts,ai-safety-in-a-vulnerable-world-requesting-feedback-on,https://www.lesswrong.com/posts/iTmu5nrrtqHGe9iCr/ai-safety-in-a-vulnerable-world-requesting-feedback-on,2022-12-06T22:35:14.835Z,4,3,2,0,2022
r4Ah4pSJofmdAdk2k,ChatGPT and the Human Race ,chatgpt-and-the-human-race,https://www.lesswrong.com/posts/r4Ah4pSJofmdAdk2k/chatgpt-and-the-human-race,2022-12-06T21:38:32.188Z,6,8,1,0,2022
Bw3qsSMozyaHaPDNx,How do finite factored sets compare with phase space?,how-do-finite-factored-sets-compare-with-phase-space,https://www.lesswrong.com/posts/Bw3qsSMozyaHaPDNx/how-do-finite-factored-sets-compare-with-phase-space,2022-12-06T20:05:54.061Z,15,5,1,0,2022
fytgZ26AgxmrAdyB4,Mesa-Optimizers via Grokking,mesa-optimizers-via-grokking,https://www.lesswrong.com/posts/fytgZ26AgxmrAdyB4/mesa-optimizers-via-grokking,2022-12-06T20:05:20.097Z,36,18,4,0,2022
pNcFYZnPdXyL2RfgA,Using GPT-Eliezer against ChatGPT Jailbreaking,using-gpt-eliezer-against-chatgpt-jailbreaking,https://www.lesswrong.com/posts/pNcFYZnPdXyL2RfgA/using-gpt-eliezer-against-chatgpt-jailbreaking,2022-12-06T19:54:54.854Z,170,134,85,0,2022
JXPSWr46W47EMCTQM,The Parable of the Crimp,the-parable-of-the-crimp,https://www.lesswrong.com/posts/JXPSWr46W47EMCTQM/the-parable-of-the-crimp,2022-12-06T18:41:50.689Z,11,7,3,0,2022
8tStfwDJAErztqzCJ,The Categorical Imperative Obscures,the-categorical-imperative-obscures,https://www.lesswrong.com/posts/8tStfwDJAErztqzCJ/the-categorical-imperative-obscures,2022-12-06T17:48:01.591Z,17,10,17,0,2022
evRNWBqJbyanLfp7s,MIRI's "Death with Dignity", but in 80 seconds.,miri-s-death-with-dignity-but-in-80-seconds,https://www.lesswrong.com/posts/evRNWBqJbyanLfp7s/miri-s-death-with-dignity-but-in-80-seconds,2022-12-06T17:18:58.387Z,55,34,4,0,2022
fy4yMgzxjpKHkuYzR,Things roll downhill,things-roll-downhill,https://www.lesswrong.com/posts/fy4yMgzxjpKHkuYzR/things-roll-downhill,2022-12-06T15:27:49.391Z,19,13,0,0,2022
WzfCzj4vmaQTG5BwX,EA & LW Forums Weekly Summary (28th Nov - 4th Dec 22'),ea-and-lw-forums-weekly-summary-28th-nov-4th-dec-22,https://www.lesswrong.com/posts/WzfCzj4vmaQTG5BwX/ea-and-lw-forums-weekly-summary-28th-nov-4th-dec-22,2022-12-06T09:38:16.552Z,10,3,1,0,2022
XHGWq66GFhdAfhKxc,Free Will is [REDACTED],free-will-is-redacted,https://www.lesswrong.com/posts/XHGWq66GFhdAfhKxc/free-will-is-redacted,2022-12-06T08:14:31.281Z,-5,14,21,0,2022
uR2uWMD9JGnRnYSeM,Take 5: Another problem for natural abstractions is laziness.,take-5-another-problem-for-natural-abstractions-is-laziness,https://www.lesswrong.com/posts/uR2uWMD9JGnRnYSeM/take-5-another-problem-for-natural-abstractions-is-laziness,2022-12-06T07:00:48.626Z,30,8,4,0,2022
2PDC69DDJuAx6GANa,Verification Is Not Easier Than Generation In General,verification-is-not-easier-than-generation-in-general,https://www.lesswrong.com/posts/2PDC69DDJuAx6GANa/verification-is-not-easier-than-generation-in-general,2022-12-06T05:20:48.744Z,61,41,27,0,2022
RAA6oH34eTMYb5CGo,Shh, don't tell the AI it's likely to be evil,shh-don-t-tell-the-ai-it-s-likely-to-be-evil,https://www.lesswrong.com/posts/RAA6oH34eTMYb5CGo/shh-don-t-tell-the-ai-it-s-likely-to-be-evil,2022-12-06T03:35:09.764Z,19,9,9,0,2022
itQsGKnur8ZScHxZY,What are the major underlying divisions in AI safety?,what-are-the-major-underlying-divisions-in-ai-safety,https://www.lesswrong.com/posts/itQsGKnur8ZScHxZY/what-are-the-major-underlying-divisions-in-ai-safety,2022-12-06T03:28:02.694Z,5,3,2,0,2022
FAJWEfXxws8pMp8Hk,[Link] Why I’m optimistic about OpenAI’s alignment approach,link-why-i-m-optimistic-about-openai-s-alignment-approach,https://www.lesswrong.com/posts/FAJWEfXxws8pMp8Hk/link-why-i-m-optimistic-about-openai-s-alignment-approach,2022-12-05T22:51:15.769Z,98,48,15,2,2022
Dyt2TDdMGHDkXPcpp,The No Free Lunch theorem for dummies,the-no-free-lunch-theorem-for-dummies,https://www.lesswrong.com/posts/Dyt2TDdMGHDkXPcpp/the-no-free-lunch-theorem-for-dummies,2022-12-05T21:46:25.950Z,37,17,16,0,2022
d2orCacf97xiEHKRk,ChatGPT and Ideological Turing Test,chatgpt-and-ideological-turing-test,https://www.lesswrong.com/posts/d2orCacf97xiEHKRk/chatgpt-and-ideological-turing-test,2022-12-05T21:45:49.529Z,42,17,1,0,2022
AbkzoSpad4XmHrh2Q,ChatGPT on Spielberg’s A.I. and AI Alignment,chatgpt-on-spielberg-s-a-i-and-ai-alignment,https://www.lesswrong.com/posts/AbkzoSpad4XmHrh2Q/chatgpt-on-spielberg-s-a-i-and-ai-alignment,2022-12-05T21:10:20.551Z,5,5,0,0,2022
sbb9bZgojmEa7Yjrc,Updating my AI timelines,updating-my-ai-timelines,https://www.lesswrong.com/posts/sbb9bZgojmEa7Yjrc/updating-my-ai-timelines,2022-12-05T20:46:28.161Z,143,80,50,0,2022
BuRt2igbFx9KaB5QG,Steering Behaviour: Testing for (Non-)Myopia in Language Models,steering-behaviour-testing-for-non-myopia-in-language-models,https://www.lesswrong.com/posts/BuRt2igbFx9KaB5QG/steering-behaviour-testing-for-non-myopia-in-language-models,2022-12-05T20:28:33.025Z,40,19,19,0,2022
rd2rKXj9okkDRZpv8,College Admissions as a Brutal One-Shot Game,college-admissions-as-a-brutal-one-shot-game,https://www.lesswrong.com/posts/rd2rKXj9okkDRZpv8/college-admissions-as-a-brutal-one-shot-game,2022-12-05T20:05:57.638Z,10,34,26,0,2022
4TCdZN2aj8rnuEkbH,Analysis of AI Safety surveys for field-building insights,analysis-of-ai-safety-surveys-for-field-building-insights,https://www.lesswrong.com/posts/4TCdZN2aj8rnuEkbH/analysis-of-ai-safety-surveys-for-field-building-insights,2022-12-05T19:21:13.117Z,11,5,2,0,2022
7fYxxtZqjuYXhBA2D,Testing Ways to Bypass ChatGPT's Safety Features,testing-ways-to-bypass-chatgpt-s-safety-features,https://www.lesswrong.com/posts/7fYxxtZqjuYXhBA2D/testing-ways-to-bypass-chatgpt-s-safety-features,2022-12-05T18:50:48.402Z,7,7,4,0,2022
GbXAeq6smRzmYRSQg,Foresight for AGI Safety Strategy: Mitigating Risks and Identifying Golden Opportunities,foresight-for-agi-safety-strategy-mitigating-risks-and,https://www.lesswrong.com/posts/GbXAeq6smRzmYRSQg/foresight-for-agi-safety-strategy-mitigating-risks-and,2022-12-05T16:09:46.128Z,28,16,6,0,2022
XFt9ipeezjEqJCuY4,Aligned Behavior is not Evidence of Alignment Past a Certain Level of Intelligence,aligned-behavior-is-not-evidence-of-alignment-past-a-certain,https://www.lesswrong.com/posts/XFt9ipeezjEqJCuY4/aligned-behavior-is-not-evidence-of-alignment-past-a-certain,2022-12-05T15:19:49.279Z,19,9,5,0,2022
EFGEBKZioqtiLimow,How should I judge the impact of giving $5k to a family of three kids and two mentally ill parents?,how-should-i-judge-the-impact-of-giving-usd5k-to-a-family-of,https://www.lesswrong.com/posts/EFGEBKZioqtiLimow/how-should-i-judge-the-impact-of-giving-usd5k-to-a-family-of,2022-12-05T13:42:20.803Z,10,5,10,0,2022
g7rLyjg67iopg9zLD,Is the "Valley of Confused Abstractions" real?,is-the-valley-of-confused-abstractions-real,https://www.lesswrong.com/posts/g7rLyjg67iopg9zLD/is-the-valley-of-confused-abstractions-real,2022-12-05T13:36:21.802Z,19,14,11,0,2022
NK4XxyrjFWt83m3dx,Take 4: One problem with natural abstractions is there's too many of them.,take-4-one-problem-with-natural-abstractions-is-there-s-too,https://www.lesswrong.com/posts/NK4XxyrjFWt83m3dx/take-4-one-problem-with-natural-abstractions-is-there-s-too,2022-12-05T10:39:42.055Z,36,15,4,0,2022
dNHGTK8fArv7qhgen,What are some good Lesswrong-related accounts or hashtags on Mastodon that I should follow?,what-are-some-good-lesswrong-related-accounts-or-hashtags-on,https://www.lesswrong.com/posts/dNHGTK8fArv7qhgen/what-are-some-good-lesswrong-related-accounts-or-hashtags-on,2022-12-05T09:42:44.838Z,2,2,0,0,2022
rCZ9fruWriD6uGNLp,Who are some prominent reasonable people who are confident that AI won't kill everyone?,who-are-some-prominent-reasonable-people-who-are-confident,https://www.lesswrong.com/posts/rCZ9fruWriD6uGNLp/who-are-some-prominent-reasonable-people-who-are-confident,2022-12-05T09:12:41.797Z,72,36,54,0,2022
GsmuabhReFyQFoapJ,Monthly Shorts 11/22,monthly-shorts-11-22,https://www.lesswrong.com/posts/GsmuabhReFyQFoapJ/monthly-shorts-11-22,2022-12-05T07:30:06.390Z,8,2,0,0,2022
R4qcDeFdE2QzHLBFQ,A ChatGPT story about ChatGPT doom,a-chatgpt-story-about-chatgpt-doom,https://www.lesswrong.com/posts/R4qcDeFdE2QzHLBFQ/a-chatgpt-story-about-chatgpt-doom,2022-12-05T05:40:42.435Z,6,7,2,0,2022
oqJpxY2yZXg52QomP,A Tentative Timeline of The Near Future (2022-2025) for Self-Accountability,a-tentative-timeline-of-the-near-future-2022-2025-for-self,https://www.lesswrong.com/posts/oqJpxY2yZXg52QomP/a-tentative-timeline-of-the-near-future-2022-2025-for-self,2022-12-05T05:33:47.798Z,26,12,0,0,2022
2EjWQhqh27PX8Nbgh,Nook Nature,nook-nature,https://www.lesswrong.com/posts/2EjWQhqh27PX8Nbgh/nook-nature,2022-12-05T04:10:37.797Z,52,38,18,0,2022
v5z6rDuFPKM5dLpz8,Probably good projects for the AI safety ecosystem,probably-good-projects-for-the-ai-safety-ecosystem,https://www.lesswrong.com/posts/v5z6rDuFPKM5dLpz8/probably-good-projects-for-the-ai-safety-ecosystem,2022-12-05T02:26:41.623Z,77,50,31,0,2022
J2vBCAiDcfNe4vyX3,Historical Notes on Charitable Funds,historical-notes-on-charitable-funds,https://www.lesswrong.com/posts/J2vBCAiDcfNe4vyX3/historical-notes-on-charitable-funds,2022-12-04T23:30:01.250Z,28,8,0,0,2022
B823KjSvD5FnCc6dc,AGI as a Black Swan Event,agi-as-a-black-swan-event,https://www.lesswrong.com/posts/B823KjSvD5FnCc6dc/agi-as-a-black-swan-event,2022-12-04T23:00:53.802Z,8,9,8,0,2022
WZ4wr5uZzKyjjNW6q,South Bay ACX/LW Pre-Holiday Get-Together,south-bay-acx-lw-pre-holiday-get-together-1,https://www.lesswrong.com/events/WZ4wr5uZzKyjjNW6q/south-bay-acx-lw-pre-holiday-get-together-1,2022-12-04T22:57:57.897Z,10,2,0,0,2022
JDdpddyASgCQbnHHJ,ChatGPT is settling the Chinese Room argument,chatgpt-is-settling-the-chinese-room-argument,https://www.lesswrong.com/posts/JDdpddyASgCQbnHHJ/chatgpt-is-settling-the-chinese-room-argument,2022-12-04T20:25:48.853Z,-7,10,7,0,2022
KQ6fGiPeMnzzC6p9q,Race to the Top: Benchmarks for AI Safety,race-to-the-top-benchmarks-for-ai-safety,https://www.lesswrong.com/posts/KQ6fGiPeMnzzC6p9q/race-to-the-top-benchmarks-for-ai-safety,2022-12-04T18:48:51.182Z,28,10,6,0,2022
6gjrh5ZSfCSafoQNb,Open & Welcome Thread - December 2022,open-and-welcome-thread-december-2022,https://www.lesswrong.com/posts/6gjrh5ZSfCSafoQNb/open-and-welcome-thread-december-2022,2022-12-04T15:06:00.579Z,8,4,22,0,2022
52PujsjnK6qySCDR7,AI can exploit safety plans posted on the Internet,ai-can-exploit-safety-plans-posted-on-the-internet,https://www.lesswrong.com/posts/52PujsjnK6qySCDR7/ai-can-exploit-safety-plans-posted-on-the-internet,2022-12-04T12:17:27.552Z,-15,12,4,0,2022
28XBkxauWQAMZeXiF,ChatGPT seems overconfident to me,chatgpt-seems-overconfident-to-me,https://www.lesswrong.com/posts/28XBkxauWQAMZeXiF/chatgpt-seems-overconfident-to-me,2022-12-04T08:03:08.788Z,19,6,3,0,2022
fftwGDrD3Tqg6A3yr,Could an AI be Religious?,could-an-ai-be-religious,https://www.lesswrong.com/posts/fftwGDrD3Tqg6A3yr/could-an-ai-be-religious,2022-12-04T05:00:02.265Z,-12,7,14,0,2022
RfPHdbnXNPkCCFhJg,Can GPT-3 Write Contra Dances?,can-gpt-3-write-contra-dances,https://www.lesswrong.com/posts/RfPHdbnXNPkCCFhJg/can-gpt-3-write-contra-dances,2022-12-04T03:00:02.825Z,6,4,4,0,2022
xpGFA7bdoiNDTut8C,Take 3: No indescribable heavenworlds.,take-3-no-indescribable-heavenworlds,https://www.lesswrong.com/posts/xpGFA7bdoiNDTut8C/take-3-no-indescribable-heavenworlds,2022-12-04T02:48:17.103Z,21,9,12,0,2022
xeApyAbgSChnM2CoW,Summary of a new study on out-group hate (and how to fix it),summary-of-a-new-study-on-out-group-hate-and-how-to-fix-it,https://www.lesswrong.com/posts/xeApyAbgSChnM2CoW/summary-of-a-new-study-on-out-group-hate-and-how-to-fix-it,2022-12-04T01:53:32.490Z,60,22,30,0,2022
RsLsBnr6qmfKYR7sL,Will the first AGI agent have been designed as an agent (in addition to an AGI)?,will-the-first-agi-agent-have-been-designed-as-an-agent-in,https://www.lesswrong.com/posts/RsLsBnr6qmfKYR7sL/will-the-first-agi-agent-have-been-designed-as-an-agent-in,2022-12-03T20:32:52.242Z,1,2,8,0,2022
jtMXj24Masrnq3SpS,Logical induction for software engineers,logical-induction-for-software-engineers,https://www.lesswrong.com/posts/jtMXj24Masrnq3SpS/logical-induction-for-software-engineers,2022-12-03T19:55:35.474Z,160,58,8,15.600000381469727,2022
6sQMYcDKrQzg7vCnH,Chat GPT's views on Metaphysics and Ethics,chat-gpt-s-views-on-metaphysics-and-ethics,https://www.lesswrong.com/posts/6sQMYcDKrQzg7vCnH/chat-gpt-s-views-on-metaphysics-and-ethics,2022-12-03T18:12:19.290Z,5,6,3,0,2022
8HaosviHC3ZHzuRLA,Utilitarianism is the only option ,utilitarianism-is-the-only-option,https://www.lesswrong.com/posts/8HaosviHC3ZHzuRLA/utilitarianism-is-the-only-option,2022-12-03T17:14:19.532Z,-15,8,7,0,2022
XTFJDXLvqyvJZuHsN,Our 2022 Giving,our-2022-giving,https://www.lesswrong.com/posts/XTFJDXLvqyvJZuHsN/our-2022-giving,2022-12-03T15:40:01.678Z,33,13,0,0,2022
HDyFTn5ZjCd2fm8B6,Is school good or bad?,is-school-good-or-bad,https://www.lesswrong.com/posts/HDyFTn5ZjCd2fm8B6/is-school-good-or-bad,2022-12-03T13:14:22.737Z,10,12,76,0,2022
JMCazCdRndG45wiJt,MrBeast's Squid Game Tricked Me,mrbeast-s-squid-game-tricked-me,https://www.lesswrong.com/posts/JMCazCdRndG45wiJt/mrbeast-s-squid-game-tricked-me,2022-12-03T05:50:02.339Z,70,46,1,1,2022
tMJxKcZdXoB6B2TBF,Great Cryonics Survey of 2022,great-cryonics-survey-of-2022,https://www.lesswrong.com/posts/tMJxKcZdXoB6B2TBF/great-cryonics-survey-of-2022,2022-12-03T05:10:14.536Z,16,9,0,0,2022
j6s9H9SHrEhEfuJnq,Causal scrubbing: results on induction heads,causal-scrubbing-results-on-induction-heads,https://www.lesswrong.com/posts/j6s9H9SHrEhEfuJnq/causal-scrubbing-results-on-induction-heads,2022-12-03T00:59:18.327Z,34,12,1,0,2022
kjudfaQazMmC74SbF,Causal scrubbing: results on a paren balance checker,causal-scrubbing-results-on-a-paren-balance-checker,https://www.lesswrong.com/posts/kjudfaQazMmC74SbF/causal-scrubbing-results-on-a-paren-balance-checker,2022-12-03T00:59:08.078Z,34,12,2,0,2022
kcZZAsEjwrbczxN2i,Causal scrubbing: Appendix,causal-scrubbing-appendix,https://www.lesswrong.com/posts/kcZZAsEjwrbczxN2i/causal-scrubbing-appendix,2022-12-03T00:58:45.850Z,17,5,4,0,2022
JvZhhzycHu2Yd57RN,Causal Scrubbing: a method for rigorously testing interpretability hypotheses [Redwood Research],causal-scrubbing-a-method-for-rigorously-testing,https://www.lesswrong.com/posts/JvZhhzycHu2Yd57RN/causal-scrubbing-a-method-for-rigorously-testing,2022-12-03T00:58:36.973Z,195,72,35,42.70000076293945,2022
pxiaLFjyr4WPmFdcm,Take 2: Building tools to help build FAI is a legitimate strategy, but it's dual-use.,take-2-building-tools-to-help-build-fai-is-a-legitimate,https://www.lesswrong.com/posts/pxiaLFjyr4WPmFdcm/take-2-building-tools-to-help-build-fai-is-a-legitimate,2022-12-03T00:54:03.059Z,17,7,1,0,2022
