postId,title,slug,pageUrl,postedAt,baseScore,voteCount,commentCount,finalReviewVoteScoreHighKarma,year
NFMPftEhagCcHcmQJ,"On the role of abstraction in mathematics and the natural sciences",on-the-role-of-abstraction-in-mathematics-and-the-natural,https://www.lesswrong.com/posts/NFMPftEhagCcHcmQJ/on-the-role-of-abstraction-in-mathematics-and-the-natural,2019-12-18T00:04:05.484Z,17,6,11,0,2019
ZBYE2F5DBiZtj6m95,"Is Causality in the Map or the Territory?",is-causality-in-the-map-or-the-territory,https://www.lesswrong.com/posts/ZBYE2F5DBiZtj6m95/is-causality-in-the-map-or-the-territory,2019-12-17T23:19:24.301Z,23,11,36,0,2019
h9qQQA3g8dwq6RRTo,"Counterfactual Mugging: Why should you pay?",counterfactual-mugging-why-should-you-pay,https://www.lesswrong.com/posts/h9qQQA3g8dwq6RRTo/counterfactual-mugging-why-should-you-pay,2019-12-17T22:16:37.859Z,6,5,59,0,2019
jYdAxH8BarPT4fqnb,"A dilemma for prosaic AI alignment",a-dilemma-for-prosaic-ai-alignment,https://www.lesswrong.com/posts/jYdAxH8BarPT4fqnb/a-dilemma-for-prosaic-ai-alignment,2019-12-17T22:11:02.316Z,40,12,30,0,2019
8xKhCbNrdP4gaA8c3,"Sections 3 & 4: Credibility, Peaceful Bargaining Mechanisms ",sections-3-and-4-credibility-peaceful-bargaining-mechanisms,https://www.lesswrong.com/posts/8xKhCbNrdP4gaA8c3/sections-3-and-4-credibility-peaceful-bargaining-mechanisms,2019-12-17T21:46:49.216Z,20,7,2,0,2019
KMocAf9jnAKc2jXri,"Sections 1 & 2: Introduction, Strategy and Governance",sections-1-and-2-introduction-strategy-and-governance,https://www.lesswrong.com/posts/KMocAf9jnAKc2jXri/sections-1-and-2-introduction-strategy-and-governance,2019-12-17T21:27:30.496Z,35,12,8,0,2019
Cu4v9MHGuhLnDQTuF,"Counterfactual Induction (Lemma 4)",counterfactual-induction-lemma-4,https://www.lesswrong.com/posts/Cu4v9MHGuhLnDQTuF/counterfactual-induction-lemma-4,2019-12-17T05:05:15.959Z,4,1,0,0,2019
xBoBmPtgvwdfqm2r5,"Counterfactual Induction (Algorithm Sketch, Fixpoint proof)",counterfactual-induction-algorithm-sketch-fixpoint-proof,https://www.lesswrong.com/posts/xBoBmPtgvwdfqm2r5/counterfactual-induction-algorithm-sketch-fixpoint-proof,2019-12-17T05:04:25.054Z,5,1,2,0,2019
EAqHkKtbefvyRs4nw,"Counterfactual Induction",counterfactual-induction,https://www.lesswrong.com/posts/EAqHkKtbefvyRs4nw/counterfactual-induction,2019-12-17T05:03:32.401Z,22,5,7,0,2019
mnXRFBxvQWYsdLTDu,"Voluntourism",voluntourism,https://www.lesswrong.com/posts/mnXRFBxvQWYsdLTDu/voluntourism,2019-12-17T00:40:01.552Z,17,6,2,0,2019
bBJzkbzmFRGpx9QbM,"T-Shaped Organizations",t-shaped-organizations,https://www.lesswrong.com/posts/bBJzkbzmFRGpx9QbM/t-shaped-organizations,2019-12-16T23:48:13.101Z,49,15,6,0,2019
qs3PcCMBnxwv994jW,"How’s that Epistemic Spot Check Project Coming?",how-s-that-epistemic-spot-check-project-coming,https://www.lesswrong.com/posts/qs3PcCMBnxwv994jW/how-s-that-epistemic-spot-check-project-coming,2019-12-16T22:50:01.675Z,39,11,16,0,2019
iJFjTj87ubYfW4W7k,"To Be Decided #4",to-be-decided-4,https://www.lesswrong.com/posts/iJFjTj87ubYfW4W7k/to-be-decided-4,2019-12-16T18:41:27.983Z,8,5,0,0,2019
4vtZMJWDCa4gLSWSA,"How time tracking can help you prioritize",how-time-tracking-can-help-you-prioritize,https://www.lesswrong.com/posts/4vtZMJWDCa4gLSWSA/how-time-tracking-can-help-you-prioritize,2019-12-16T17:07:17.045Z,32,17,2,0,2019
Aut78T9pv4pPhdcKe,"A parable in the style of Invisible Cities",a-parable-in-the-style-of-invisible-cities,https://www.lesswrong.com/posts/Aut78T9pv4pPhdcKe/a-parable-in-the-style-of-invisible-cities,2019-12-16T15:55:06.072Z,45,25,6,0,2019
M8HZrxW5zpMkKnGzh,"Taxi Industry Regulation, Deregulation, and Reregulation: The Paradox of Market Failure",taxi-industry-regulation-deregulation-and-reregulation-the,https://www.lesswrong.com/posts/M8HZrxW5zpMkKnGzh/taxi-industry-regulation-deregulation-and-reregulation-the,2019-12-16T08:05:01.044Z,12,5,0,0,2019
wAF5zaGsKKTerwFmT,"Boston Solstice 2019 Retrospective",boston-solstice-2019-retrospective,https://www.lesswrong.com/posts/wAF5zaGsKKTerwFmT/boston-solstice-2019-retrospective,2019-12-15T21:20:01.767Z,32,10,8,0,2019
ypXHnS3vWeDRmDsK9,"Approval Extraction Advertised as Production",approval-extraction-advertised-as-production,https://www.lesswrong.com/posts/ypXHnS3vWeDRmDsK9/approval-extraction-advertised-as-production,2019-12-15T14:51:44.878Z,82,48,39,0,2019
crhgwfgYKN6CcA737,"When would an agent do something different as a result of believing the many worlds theory?",when-would-an-agent-do-something-different-as-a-result-of,https://www.lesswrong.com/posts/crhgwfgYKN6CcA737/when-would-an-agent-do-something-different-as-a-result-of,2019-12-15T01:02:40.952Z,13,7,35,0,2019
nFDXq7HTv9Xugcqaw,"Is the term mesa optimizer too narrow?",is-the-term-mesa-optimizer-too-narrow,https://www.lesswrong.com/posts/nFDXq7HTv9Xugcqaw/is-the-term-mesa-optimizer-too-narrow,2019-12-14T23:20:43.203Z,38,17,21,0,2019
nB7KAFS58sqbBd53M,"Tabletop Role Playing Game or interactive stories for my daughter",tabletop-role-playing-game-or-interactive-stories-for-my,https://www.lesswrong.com/posts/nB7KAFS58sqbBd53M/tabletop-role-playing-game-or-interactive-stories-for-my,2019-12-14T14:05:10.318Z,2,1,10,0,2019
wQnJ4ZBEbwE9BwCa3,"[Personal Experiment] One Year without Junk Media",personal-experiment-one-year-without-junk-media,https://www.lesswrong.com/posts/wQnJ4ZBEbwE9BwCa3/personal-experiment-one-year-without-junk-media,2019-12-14T08:26:05.318Z,45,20,11,0,2019
XKWGgyCyGhkm73fhm,"Acknowledgements & References",acknowledgements-and-references,https://www.lesswrong.com/posts/XKWGgyCyGhkm73fhm/acknowledgements-and-references,2019-12-14T07:04:06.272Z,6,6,0,0,2019
vegNHez7CrfkMcWMi,"Eggy Waffles",eggy-waffles,https://www.lesswrong.com/posts/vegNHez7CrfkMcWMi/eggy-waffles,2019-12-14T02:40:01.773Z,9,4,0,0,2019
G4d6qh6imcpwSqsJY,"Book Recommendations for social skill development?",book-recommendations-for-social-skill-development,https://www.lesswrong.com/posts/G4d6qh6imcpwSqsJY/book-recommendations-for-social-skill-development,2019-12-14T00:36:55.019Z,10,6,16,0,2019
Cs6xXWjN8W4xzQe9w,"[Link] ""Doing being rational: polymerase chain reaction"" by David Chapman",link-doing-being-rational-polymerase-chain-reaction-by-david,https://www.lesswrong.com/posts/Cs6xXWjN8W4xzQe9w/link-doing-being-rational-polymerase-chain-reaction-by-david,2019-12-13T23:54:45.189Z,12,6,6,0,2019
XJ2ivxdgrYxnFLxNG,"[Link] High-performance government (Dominic Cummings)",link-high-performance-government-dominic-cummings,https://www.lesswrong.com/posts/XJ2ivxdgrYxnFLxNG/link-high-performance-government-dominic-cummings,2019-12-13T23:53:27.855Z,25,11,4,0,2019
DbuCdEbkh4wL5cjJ5,"Preface to CLR's Research Agenda on Cooperation, Conflict, and TAI ",preface-to-clr-s-research-agenda-on-cooperation-conflict-and,https://www.lesswrong.com/posts/DbuCdEbkh4wL5cjJ5/preface-to-clr-s-research-agenda-on-cooperation-conflict-and,2019-12-13T21:02:48.552Z,62,27,10,0,2019
yk3JZq8cP5tyziBMR,"LWCM - LessWrong Congress Meetup",lwcm-lesswrong-congress-meetup,https://www.lesswrong.com/events/yk3JZq8cP5tyziBMR/lwcm-lesswrong-congress-meetup,2019-12-13T18:09:19.958Z,5,3,0,0,2019
oJfyksr2YAqezHpav,"Under what circumstances is ""don't look at existing research"" good advice? ",under-what-circumstances-is-don-t-look-at-existing-research,https://www.lesswrong.com/posts/oJfyksr2YAqezHpav/under-what-circumstances-is-don-t-look-at-existing-research,2019-12-13T13:59:52.889Z,74,24,18,0,2019
PxoCwDK9MyrzkW7Po,"Vantress Gargoyle Dimir",vantress-gargoyle-dimir,https://www.lesswrong.com/posts/PxoCwDK9MyrzkW7Po/vantress-gargoyle-dimir,2019-12-13T12:50:00.630Z,-1,6,0,0,2019
W4fCJqBvKD6vrMAet,"CHAI Internship applications are due by 12/15",chai-internship-applications-are-due-by-12-15,https://www.lesswrong.com/posts/W4fCJqBvKD6vrMAet/chai-internship-applications-are-due-by-12-15,2019-12-13T09:19:58.566Z,24,5,0,0,2019
uwBKaeQzsvkcErmBm,"ialdabaoth is banned",ialdabaoth-is-banned,https://www.lesswrong.com/posts/uwBKaeQzsvkcErmBm/ialdabaoth-is-banned,2019-12-13T06:34:41.756Z,29,23,68,0,2019
zWpRpS2AekmmiSYtq,"A Re-Interpretation of the Normative Foundations of Majority Rule",a-re-interpretation-of-the-normative-foundations-of-majority,https://www.lesswrong.com/posts/zWpRpS2AekmmiSYtq/a-re-interpretation-of-the-normative-foundations-of-majority,2019-12-13T04:09:11.618Z,11,5,1,0,2019
iaBh8TKaMhqoRfpj2,"Fractional Sweets",fractional-sweets,https://www.lesswrong.com/posts/iaBh8TKaMhqoRfpj2/fractional-sweets,2019-12-13T01:50:02.266Z,14,4,0,0,2019
Expvyb6nndbjqigRL,"Examples of Causal Abstraction",examples-of-causal-abstraction,https://www.lesswrong.com/posts/Expvyb6nndbjqigRL/examples-of-causal-abstraction,2019-12-12T22:54:43.565Z,24,6,7,0,2019
kYj2PGzgokQbk3gHo,"Two-headed Go",two-headed-go,https://www.lesswrong.com/posts/kYj2PGzgokQbk3gHo/two-headed-go,2019-12-12T03:30:01.526Z,8,4,3,0,2019
oA8anbAiopGEzz8aj,"The Cybersecurity Dilemma in a Nutshell",the-cybersecurity-dilemma-in-a-nutshell,https://www.lesswrong.com/posts/oA8anbAiopGEzz8aj/the-cybersecurity-dilemma-in-a-nutshell,2019-12-12T03:20:01.213Z,34,16,5,0,2019
S8WZ2rav9BqFAZoRM,"Causal Abstraction Toy Model: Medical Sensor",causal-abstraction-toy-model-medical-sensor,https://www.lesswrong.com/posts/S8WZ2rav9BqFAZoRM/causal-abstraction-toy-model-medical-sensor,2019-12-11T21:12:50.845Z,34,13,6,0,2019
f8iD9sMta7iikZv9B,"[Link] (EA Podcast) Social Status: The Key to the Matrix Part III",link-ea-podcast-social-status-the-key-to-the-matrix-part-iii,https://www.lesswrong.com/posts/f8iD9sMta7iikZv9B/link-ea-podcast-social-status-the-key-to-the-matrix-part-iii,2019-12-11T20:59:42.419Z,2,1,0,0,2019
pbuDzeqHSXkkAdWY7,"Generalizing Experimental Results by Leveraging Knowledge of Mechanisms",generalizing-experimental-results-by-leveraging-knowledge-of,https://www.lesswrong.com/posts/pbuDzeqHSXkkAdWY7/generalizing-experimental-results-by-leveraging-knowledge-of,2019-12-11T20:39:08.739Z,50,14,5,0,2019
h3FWwsPgwpAGr2WZH,"ToL: Methods and Success",tol-methods-and-success,https://www.lesswrong.com/posts/h3FWwsPgwpAGr2WZH/tol-methods-and-success,2019-12-10T21:17:56.779Z,8,2,4,0,2019
LBYthCbh4xefz4MjD,"ToL: This ONE WEIRD Trick to make you a GENIUS at Topology!",tol-this-one-weird-trick-to-make-you-a-genius-at-topology,https://www.lesswrong.com/posts/LBYthCbh4xefz4MjD/tol-this-one-weird-trick-to-make-you-a-genius-at-topology,2019-12-10T21:02:40.212Z,10,3,1,0,2019
9ogxiWeymHSpvtnx9,"What's an important (new) idea you haven't had time to argue for yet?",what-s-an-important-new-idea-you-haven-t-had-time-to-argue,https://www.lesswrong.com/posts/9ogxiWeymHSpvtnx9/what-s-an-important-new-idea-you-haven-t-had-time-to-argue,2019-12-10T20:36:31.353Z,8,4,18,0,2019
MbPrpAQ6smruK7jKJ,"ToL: The Topological Connection",tol-the-topological-connection,https://www.lesswrong.com/posts/MbPrpAQ6smruK7jKJ/tol-the-topological-connection,2019-12-10T20:29:06.998Z,11,4,0,0,2019
s4RGYpADPhtbqaXPH,"ToL: Introduction",tol-introduction,https://www.lesswrong.com/posts/s4RGYpADPhtbqaXPH/tol-introduction,2019-12-10T20:19:06.029Z,12,8,0,0,2019
bFXkz9PsSgWaWe3BT,"ToL: Foundations",tol-foundations,https://www.lesswrong.com/posts/bFXkz9PsSgWaWe3BT/tol-foundations,2019-12-10T20:15:09.099Z,10,3,3,0,2019
W6g9a7sFaRycm5FcJ,"Applications of Economic Models to Physiology?",applications-of-economic-models-to-physiology,https://www.lesswrong.com/posts/W6g9a7sFaRycm5FcJ/applications-of-economic-models-to-physiology,2019-12-10T18:09:43.494Z,38,8,22,0,2019
fDZSW3G9X2HMqjpgF,"Many Turing Machines",many-turing-machines,https://www.lesswrong.com/posts/fDZSW3G9X2HMqjpgF/many-turing-machines,2019-12-10T17:36:43.771Z,-5,4,9,0,2019
cfvBm2kBtFTgxBB7s,"Predictive coding = RL + SL + Bayes + MPC",predictive-coding-rl-sl-bayes-mpc,https://www.lesswrong.com/posts/cfvBm2kBtFTgxBB7s/predictive-coding-rl-sl-bayes-mpc,2019-12-10T11:45:56.181Z,56,24,8,0,2019
SmaJJyEtRyq54RHNf,"About BOINC",about-boinc,https://www.lesswrong.com/posts/SmaJJyEtRyq54RHNf/about-boinc,2019-12-10T09:22:34.968Z,3,2,0,0,2019
y4NxDJHLbdjicDYTF,"[Review] Meta-Honesty (Ben Pace, Dec 2019)",review-meta-honesty-ben-pace-dec-2019,https://www.lesswrong.com/posts/y4NxDJHLbdjicDYTF/review-meta-honesty-ben-pace-dec-2019,2019-12-10T00:37:43.561Z,29,10,4,0,2019
aE5q2Mb8zQNo4eKxy,"[Review] On the Chatham House Rule (Ben Pace, Dec 2019)",review-on-the-chatham-house-rule-ben-pace-dec-2019,https://www.lesswrong.com/posts/aE5q2Mb8zQNo4eKxy/review-on-the-chatham-house-rule-ben-pace-dec-2019,2019-12-10T00:24:57.206Z,40,14,10,0,2019
o6o2JDHpZwgdREE8f,"Were vaccines relevant to 20th century US mortality improvements?",were-vaccines-relevant-to-20th-century-us-mortality,https://www.lesswrong.com/posts/o6o2JDHpZwgdREE8f/were-vaccines-relevant-to-20th-century-us-mortality,2019-12-10T00:13:46.593Z,12,6,7,0,2019
8wzKawHmh4d3h2otw,"Bayesian examination",bayesian-examination,https://www.lesswrong.com/posts/8wzKawHmh4d3h2otw/bayesian-examination,2019-12-09T19:50:53.348Z,86,41,56,0,2019
8xLtE3BwgegJ7WBbf,"Is Rationalist Self-Improvement Real?",is-rationalist-self-improvement-real,https://www.lesswrong.com/posts/8xLtE3BwgegJ7WBbf/is-rationalist-self-improvement-real,2019-12-09T17:11:03.337Z,253,139,78,0,2019
Btkc9ECj4MQxxzECE,"Who are some people you met that were the most extreme on some axis?",who-are-some-people-you-met-that-were-the-most-extreme-on,https://www.lesswrong.com/posts/Btkc9ECj4MQxxzECE/who-are-some-people-you-met-that-were-the-most-extreme-on,2019-12-09T16:49:42.054Z,5,2,1,0,2019
3oMoBzynJKZ7DkvPp,"What are some things you would do (more) if you were less averse to being/looking weird?",what-are-some-things-you-would-do-more-if-you-were-less,https://www.lesswrong.com/posts/3oMoBzynJKZ7DkvPp/what-are-some-things-you-would-do-more-if-you-were-less,2019-12-09T16:10:07.535Z,13,3,4,0,2019
TTd2EJ2cSJ2DiJerr,"Long Bets by Confidence Level",long-bets-by-confidence-level,https://www.lesswrong.com/posts/TTd2EJ2cSJ2DiJerr/long-bets-by-confidence-level,2019-12-09T14:20:02.076Z,24,10,2,0,2019
6jSKsKthNTRgnPXC3,"Dublin SSC Meetup - Death and Self",dublin-ssc-meetup-death-and-self,https://www.lesswrong.com/events/6jSKsKthNTRgnPXC3/dublin-ssc-meetup-death-and-self,2019-12-09T07:50:47.073Z,1,1,2,0,2019
sH2pNHmaqqHQA2zzi,"What are the best arguments and/or plans for doing work in ""AI policy""?",what-are-the-best-arguments-and-or-plans-for-doing-work-in,https://www.lesswrong.com/posts/sH2pNHmaqqHQA2zzi/what-are-the-best-arguments-and-or-plans-for-doing-work-in,2019-12-09T07:04:57.398Z,14,2,8,0,2019
5DcJw3LHNimzezrdC,"The Review Phase",the-review-phase,https://www.lesswrong.com/posts/5DcJw3LHNimzezrdC/the-review-phase,2019-12-09T00:54:28.514Z,53,16,3,0,2019
wczp6eqwYRWX5mkxw,"Books on the zeitgeist of science during Lord Kelvin's time.",books-on-the-zeitgeist-of-science-during-lord-kelvin-s-time,https://www.lesswrong.com/posts/wczp6eqwYRWX5mkxw/books-on-the-zeitgeist-of-science-during-lord-kelvin-s-time,2019-12-09T00:17:30.207Z,30,5,8,0,2019
vA2Gd2PQjNk68ngFu,"What determines the balance between intelligence signaling and virtue signaling?",what-determines-the-balance-between-intelligence-signaling,https://www.lesswrong.com/posts/vA2Gd2PQjNk68ngFu/what-determines-the-balance-between-intelligence-signaling,2019-12-09T00:11:37.662Z,69,34,37,0,2019
8Hr95c37nadXCxzh7,"Counterfactuals: Smoking Lesion vs. Newcomb's",counterfactuals-smoking-lesion-vs-newcomb-s,https://www.lesswrong.com/posts/8Hr95c37nadXCxzh7/counterfactuals-smoking-lesion-vs-newcomb-s,2019-12-08T21:02:05.972Z,9,5,24,0,2019
di8H7rEAnzXC97Dvu,"Progress and preservation in IDA",progress-and-preservation-in-ida,https://www.lesswrong.com/posts/di8H7rEAnzXC97Dvu/progress-and-preservation-in-ida,2019-12-08T19:39:44.012Z,11,3,0,0,2019
ZvLPnJrgHxhkEyXKu,"Confabulation",confabulation,https://www.lesswrong.com/posts/ZvLPnJrgHxhkEyXKu/confabulation,2019-12-08T10:18:48.986Z,59,31,6,0,2019
MrE4DYFC5prp7vy6t,"Chakras & Qi - Old Stories for the Base-Line Experience.  Improve your physical & mental health by connecting body and mind.
",chakras-and-qi-old-stories-for-the-base-line-experience,https://www.lesswrong.com/posts/MrE4DYFC5prp7vy6t/chakras-and-qi-old-stories-for-the-base-line-experience,2019-12-08T04:22:11.111Z,5,5,0,0,2019
zof7Qj9Yb8xRmHZMt,"What do the Charter Cities Institute likely mean when they refer to long term problems with the use of eminent domain?",what-do-the-charter-cities-institute-likely-mean-when-they,https://www.lesswrong.com/posts/zof7Qj9Yb8xRmHZMt/what-do-the-charter-cities-institute-likely-mean-when-they,2019-12-08T00:53:44.933Z,3,3,5,0,2019
soj9YdzDCWaB8uSTP,"The Lesson To Unlearn",the-lesson-to-unlearn,https://www.lesswrong.com/posts/soj9YdzDCWaB8uSTP/the-lesson-to-unlearn,2019-12-08T00:50:47.882Z,37,12,11,0,2019
rKXimnpLYfHg7Cskp,"Ungendered Spanish",ungendered-spanish,https://www.lesswrong.com/posts/rKXimnpLYfHg7Cskp/ungendered-spanish,2019-12-07T16:20:02.001Z,20,10,9,0,2019
mThK4M25rARrPrj8X,"The '5 Main Muscles of Movement' Made Easy.",the-5-main-muscles-of-movement-made-easy,https://www.lesswrong.com/posts/mThK4M25rARrPrj8X/the-5-main-muscles-of-movement-made-easy,2019-12-07T09:17:50.359Z,5,5,0,0,2019
f25hfpgmwnmyhZbgD,"What is a reasonably complete set of the different meanings of ""hard work""?",what-is-a-reasonably-complete-set-of-the-different-meanings,https://www.lesswrong.com/posts/f25hfpgmwnmyhZbgD/what-is-a-reasonably-complete-set-of-the-different-meanings,2019-12-07T04:54:30.190Z,9,4,1,0,2019
256rkLpg3CQ6KCbtr,"The New Age of Social Engineering",the-new-age-of-social-engineering,https://www.lesswrong.com/posts/256rkLpg3CQ6KCbtr/the-new-age-of-social-engineering,2019-12-07T00:23:24.725Z,22,11,7,0,2019
3zjpHECkPwwj596sT,"What subfields of mathematics are most useful for what subfields of AI?",what-subfields-of-mathematics-are-most-useful-for-what,https://www.lesswrong.com/posts/3zjpHECkPwwj596sT/what-subfields-of-mathematics-are-most-useful-for-what,2019-12-06T20:45:31.606Z,5,3,0,0,2019
wuJpYLcMEBz4kcgAn,"What is Abstraction?",what-is-abstraction-1,https://www.lesswrong.com/posts/wuJpYLcMEBz4kcgAn/what-is-abstraction-1,2019-12-06T20:30:03.849Z,35,14,8,0,2019
5NG4Bmj8whyYJK8r4,"Rationalist solstice Lund",rationalist-solstice-lund,https://www.lesswrong.com/events/5NG4Bmj8whyYJK8r4/rationalist-solstice-lund,2019-12-06T11:40:11.536Z,2,2,0,0,2019
EnN7cm3KaRrEAuWfa,"Comment on Coherence arguments do not imply goal directed behavior",comment-on-coherence-arguments-do-not-imply-goal-directed,https://www.lesswrong.com/posts/EnN7cm3KaRrEAuWfa/comment-on-coherence-arguments-do-not-imply-goal-directed,2019-12-06T09:30:25.882Z,30,12,8,0,2019
9wQqATGyCLS5PRJwN,"Is there a website for tracking fads?",is-there-a-website-for-tracking-fads,https://www.lesswrong.com/posts/9wQqATGyCLS5PRJwN/is-there-a-website-for-tracking-fads,2019-12-06T04:48:51.297Z,8,3,7,0,2019
BXQsZmubkovJ76Ldo,"The Actionable Version of ""Keep Your Identity Small""",the-actionable-version-of-keep-your-identity-small,https://www.lesswrong.com/posts/BXQsZmubkovJ76Ldo/the-actionable-version-of-keep-your-identity-small,2019-12-06T01:34:36.844Z,80,37,14,0,2019
FRv7ryoqtvSuqBxuT,"Understanding “Deep Double Descent”",understanding-deep-double-descent,https://www.lesswrong.com/posts/FRv7ryoqtvSuqBxuT/understanding-deep-double-descent,2019-12-06T00:00:10.180Z,146,75,51,0,2019
DctWqpGLZwTnrGdLT,"Tapping Out In Two",tapping-out-in-two,https://www.lesswrong.com/posts/DctWqpGLZwTnrGdLT/tapping-out-in-two,2019-12-05T23:10:00.935Z,16,11,6,0,2019
ALvnz3DrjHwmLG29F,"Values, Valence, and Alignment",values-valence-and-alignment,https://www.lesswrong.com/posts/ALvnz3DrjHwmLG29F/values-valence-and-alignment,2019-12-05T21:06:33.103Z,12,4,4,0,2019
JBL6CDLiweZTDbJS5,"Sydney Rationality Dojo - December 2020",sydney-rationality-dojo-december-2020,https://www.lesswrong.com/events/JBL6CDLiweZTDbJS5/sydney-rationality-dojo-december-2020,2019-12-05T20:51:51.288Z,1,1,0,0,2019
86HQ9cQjssCpTFyXu,"Sydney Rationality Dojo - November 2020",sydney-rationality-dojo-november-2020,https://www.lesswrong.com/events/86HQ9cQjssCpTFyXu/sydney-rationality-dojo-november-2020,2019-12-05T20:50:27.543Z,1,1,0,0,2019
rYLfaj2nSRJWEnQpQ,"LW Team Updates - December 2019",lw-team-updates-december-2019,https://www.lesswrong.com/posts/rYLfaj2nSRJWEnQpQ/lw-team-updates-december-2019,2019-12-05T20:40:39.473Z,40,15,7,0,2019
FJFzAFy79TjD9b8GY,"On Stories vs. Data",on-stories-vs-data,https://www.lesswrong.com/posts/FJFzAFy79TjD9b8GY/on-stories-vs-data,2019-12-05T20:07:13.000Z,2,1,0,0,2019
cFYz9EpKsD39S5c4e,"To Be Decided #3",to-be-decided-3,https://www.lesswrong.com/posts/cFYz9EpKsD39S5c4e/to-be-decided-3,2019-12-05T19:06:18.198Z,4,3,3,0,2019
